Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
-0.3303318905471218,1.6331904879746115,-1.0142803584382223,1.3744249674664575,-0.35235247864870384,-0.2824122769732706,-0.1960725389212723,0.7401715403878497,-1.7434246304402636,1.9913024987980912,1
1.6433744823675558,1.0211557309938992,1.395910758537982,-0.7149360243541093,1.6068953214285155,1.5687745819682906,-0.5005640705602739,1.2565799990008535,1.1414809885138308,-0.855227333434775,0
1.6631593025592342,1.181406207206827,1.3309287731283541,-0.5642509466132419,1.6255548242863938,1.585768585499692,-0.11269950747279052,1.4351404042869977,0.8669016129028494,-0.7471078197462415,0
-0.8924936780623982,-3.7582193195138873,1.2332864568484572,-6.192149529246371,-0.9088055103032883,-0.8820060732596525,-0.25188636243945883,-1.9765095585566352,1.917090853788491,-2.629710174092273,0
-0.29690236677497556,-1.1262837331663151,0.1967347864834112,-0.7089544937822224,-0.33036092170906156,-0.24797880532188393,0.0437041188301854,-0.8903037225753101,1.1236558978210844,-0.8510731881529165,0
0.6350308877709802,-0.5995786446544766,1.1158708267731208,-1.4688917820373628,0.607279096899322,0.6651696141431784,-0.06882576570657042,-0.007679064444366563,1.5204845991223102,-1.3043752111065565,0
-1.198817273443902,-0.8460689581303322,-1.1089811931284668,0.7611019528319208,-1.20002703704946,-1.2269641437270487,0.05697622143788149,-1.0908080216373883,-0.8506242917930755,0.6921721159787392,1
0.07014015953961021,0.6435333674408996,-0.15296958298016414,0.5115870916383697,0.09947405483849164,0.12199885508706941,-1.1258052568385606,0.7067654278291089,-0.9108170937798874,0.3245768103767733,1
-0.23072555440970638,0.9471555870990847,-0.712118777618755,1.0225455936563868,-0.2490588021140205,-0.18018916543741265,1.610511431152631,0.2983520335001303,-0.8898823102518866,1.160429746553248,1
-0.6537113654042104,-0.5717187170692133,-0.4667849964039127,0.29708149997576355,-0.616251161924411,-0.6223838482554511,0.25525834230759187,-0.6316768450836009,-0.2800899161688709,0.05485887386068335,1
-0.7267105295597135,-0.022966732030691727,-0.8622739946244828,0.8433638339132435,-0.7235433033572111,-0.7009424642947378,-1.3993258770916206,-0.4335055640038643,-0.8030550388536262,0.8290205562141338,1
-0.42789152114746715,0.6019119152698643,-0.7116696765218833,0.9242797009853331,-0.4049989331405747,-0.38364416156786474,-1.4263201958396894,0.1363256252192729,-1.0544783866700744,0.9726051516039583,1
-0.675542891132959,-0.3806998731125487,-0.5966341481839073,0.49488094158343465,-0.6735624921307514,-0.6458050833522018,-1.081122305883643,-0.6508481667645789,-0.29911137979276237,0.3021845545210063,1
-1.0337163601202406,-0.17995955436537728,-1.1489493526746755,1.0130920605465246,-1.030092278879497,-1.0392957452644178,-0.17733662986692675,-0.5819057947936538,-1.2953688280029005,1.1416671890787216,1
0.9092894297383843,-0.05275799888648718,1.1412414133217148,-1.1008013120413513,0.8905036938492602,0.9186909747016997,1.613476374990293,0.3531948620125575,1.3936431911057945,-1.1019839323410763,0
0.23455883768424807,-0.3637755117665245,0.5248056770375129,-0.6029437278563623,0.21276389361846693,0.28320275194398953,1.260740745008924,0.04280203479672645,0.5430670085917043,-0.775578239735482,0
0.5695363105847343,-0.3630081432256041,0.8774485332612014,-1.0031502792035676,0.5119823501608722,0.6036876981062758,0.7279808024336012,-0.03462711273314925,1.4299241727511502,-1.0432286678941152,0
-0.8672509764385326,-0.3864204657180156,-0.869229499657619,0.7252169233522129,-0.8648223964240037,-0.8541924136919318,-0.30885695831167276,-0.6271798683929999,-0.8126171478814805,0.6351198908967407,1
-0.6257397230642513,0.33230812318530967,-0.8705224355030462,0.9598115695841122,-0.6229152700879389,-0.5924652381313956,-1.3762520166882475,-0.13998485234148525,-1.052517734545621,1.0387257017828257,1
-0.8017563992522868,0.0602213424786757,-0.9994124471213787,0.9735842342158681,-0.8128423527484857,-0.782440334608862,-0.4544921979840777,-0.4971732866234072,-0.87473804962082,1.0648892423113228,1
-0.47291904296301107,-1.2136849535571945,-0.0005302479767744981,-0.5324065317419556,-0.47297283640855986,-0.4307470387449607,-0.3118935515274815,-0.9702011355067924,0.8342083232760553,-0.7232927699694027,0
-0.5848056123228477,0.07559697601462252,-0.7427009703116899,0.7824351289549802,-0.6229152700879389,-0.5488618524956314,-1.1874146487723465,-0.4129141444205906,-0.5021491285540152,0.7268308799124065,1
-1.4300949991328322,-1.7155053581596555,-1.0540802087632328,0.3459784568633133,-1.4066143901188266,-1.4972380854533283,-0.13008706626934632,-1.6279431472529307,-0.5006533563883159,0.11312065709485244,1
0.3225671757782658,-1.0488182281257943,0.9968446686783993,-1.6792694022062082,0.38136583015572423,0.368410019753874,0.21401725324750945,-0.2571767411356108,1.321324797822511,-1.4082502353741957,0
-0.4497230468762157,0.025445969095037782,-0.5176156971004632,0.5831445458759008,-0.4683079606940903,-0.4064515006652422,-0.041010682313648635,-0.3392043009205347,-0.3136578232324584,0.42342690566120095,1
2.0288373585157733,1.519741416547741,1.5429694998384877,-0.5904737248470272,1.983417432667845,1.895308579963279,0.46561088063782113,1.8081527866230587,0.8646337068817579,-0.7664577725343813,0
-0.9143252037911468,0.2512280359579768,-1.1706098158835203,1.1502974902730887,-0.7795218119308459,-0.9061335962402393,-0.14691378833124363,-0.12189551001463779,-1.7306092482552173,1.4301255653768326,1
-0.0888206371728405,0.6301545025317619,-0.33229816558349484,0.648772227648364,-0.08512174129123276,-0.036460117128570606,-0.3255896167022,0.3092732626058718,-0.6100009903741478,0.5185255381700441,1
-1.9137997410604184,-3.702217303257933,-0.7312409760849627,-1.547527648096425,-1.9357445783029466,-2.0942556845755185,-0.7863877876605735,-3.0718107834836097,1.0959822138426238,-1.3441191525810867,1
0.6275263008017228,-0.09994612154433084,0.8638112541955119,-0.8158635892433008,0.6346019403697866,0.6581436577027886,0.8208978751504056,0.45020107348120786,0.6313492662270823,-0.9237056861112833,0
1.3466021794923797,0.6625172025558365,1.3001304295334335,-0.8227429830905311,1.4149690063189104,1.3106637895724962,1.444115031804092,1.1959891551696158,0.7094260533316524,-0.9282652045715788,0
-0.01991488409147775,1.3096573967804601,-0.5740880260544251,1.0268788010096477,-0.009817319043366851,0.032551028650713014,-0.9463691165801237,0.7472044061896889,-1.147613972958962,1.169081674062356,1
-1.5276546297331777,-0.47273985967796567,-1.6962770171849533,1.3264900546892437,-1.5338988560422107,-1.614019480247758,-1.8871886200673549,-1.1149834978312132,-1.6896515265077499,1.8602076798807938,1
0.9536347163749049,0.17625439131665824,1.0877183310302103,-0.8906568544161981,0.9484814348719534,0.9591069449066479,-0.19857799835989942,0.5766912223498809,1.0607349305921365,-0.9725667245593254,0
-0.00490571015296309,1.441683656096074,-0.5451251250617375,1.0423556324467445,0.004843718916394654,0.04751710332426805,0.7407800585695766,0.9431779167063504,-1.401991985048442,1.200252936587836,1
-0.3951442325543442,0.5128473732810804,-0.6664067975978611,0.8643172788635493,-0.3896714843644604,-0.3495395640002784,-0.1766000116404143,0.12361236780825494,-0.9638429450939144,0.8653094840806275,1
1.309079244646093,0.5309812133946156,1.2810033524093407,-0.881429033473687,1.2716906808030592,1.2775895259698777,-0.4063753675469811,0.8561462024085797,1.2419326397302675,-0.9666218359381347,0
1.3295463000167949,0.7950821491066062,1.2067784885464365,-0.6506006649728285,1.318339437947755,1.2956425778554939,-0.4374253174492301,1.116734167479648,0.8147588893529125,-0.8099619880470907,0
-0.38286399933192317,0.7320755433714655,-0.7750782445348258,1.0066813817761167,-0.4069981655896331,-0.33678301191489807,0.14258720389776589,0.11772910507017784,-0.9279867412650327,1.1290310786099,1
-0.9279699073716147,0.26798118164877704,-1.207526055149301,1.1800822918065437,-0.9101383319359938,-0.9212476959801104,1.6533496706563153,-0.24162328792000337,-1.5812075013136873,1.4977033670693396,1
1.6188140159227136,0.8940176842601132,1.4707818560883443,-0.8641710893094366,1.612226607959338,1.5476422586781369,0.1016100224714734,1.2502909940049778,1.108292344556272,-0.9554412964607502,0
-1.2970591392232707,-1.1947205897429525,-1.1159193697257883,0.6340856023635804,-1.287993264808029,-1.340678963612028,0.21119683681848447,-1.283197475543497,-0.7702616766581547,0.4968570524639088,1
0.4849391483858335,-0.41845687881591936,0.8359045572718615,-0.9919138661438028,0.5119823501608722,0.5237162728818571,1.464410626974499,0.5234713628686495,0.21234642909377255,-1.0363173091167306,0
0.11994332760831794,0.7765026388051909,-0.19095038418699126,0.5889275279939278,0.10947021708378359,0.17111150205211875,-0.38859945604969426,0.4628128953277767,-0.4275659847309981,0.4316310658347409,1
-0.7580933477947897,-1.6833665419314359,-0.12463288781455263,-0.694075309689677,-0.7362051088679141,-0.7349313656192304,1.3130553551694872,-1.344194061632533,0.8519176513167014,-0.840691824223788,0
-0.842008274814667,-0.4740427171140994,-0.7807831272523499,0.6184790789486052,-0.8414980178516559,-0.8264677882328558,0.48073274901269986,-0.6375262959668623,-0.732734552207564,0.4740790524800392,1
0.5975079529246935,-0.020227273511099642,0.7476086792781298,-0.6401006295038654,0.6066126860829691,0.6299911780424213,0.5798103372100653,0.3065006905109158,0.8317808064365146,-0.8024498793144784,0
-0.060848994832881365,-1.1877291632809088,0.5952928543869077,-1.2528595805471747,-0.0804568655767632,-0.0083852866655745,0.23283863497576146,-0.6520653935379743,1.2192797824470996,-1.189058094283469,0
-0.6325620748544852,-0.10425050851048638,-0.6667417301431893,0.6591369955842876,-0.6302457890678197,-0.5997532031427029,0.35492377941018577,-0.41217028361462704,-0.6163653875816373,0.5339558313270851,1
0.04899086898988501,-0.6478005222117789,0.3813467059241204,-0.6165371595832508,-0.0011539784307805076,0.10106692422160007,-0.1711849589608315,-0.4710705347050392,1.1138629694761806,-0.7854615010157574,0
1.9367356093476151,1.368429890631816,1.5456004670379757,-0.6726607663273806,1.856132966744461,1.8181426274646681,-0.4424025172834263,1.5921288462001908,1.0731435176523032,-0.8256296618528415,0
1.4646288654634267,1.459946128941852,0.9491007729040706,-0.0819158090798153,1.406305665706324,1.4140448467219118,1.449783184952692,1.4733816120845047,0.45573506590435936,-0.3437052441444656,0
-1.1026221132016034,-0.004905891213695979,-1.3269849288138815,1.1909322308584178,-1.1427157068431195,-1.1171102426136967,-1.7306251206410719,-0.7177956393013254,-1.24262033787587,1.5228013141811478,1
-0.29758460195399894,0.6753836419758679,-0.59666031191391,0.8627615261634204,-0.2950411484423634,-0.24868025004607466,-1.302323267401556,0.16905550068168357,-0.8264171556941107,0.8625942377242954,1
-0.5909457289340582,0.2981956981687466,-0.8380812732407817,0.9257696523528608,-0.6209160376388805,-0.5553888331424778,1.6662390346624234,-0.27097197790075933,-0.7585394689553577,0.9753387344778367,1
0.5040417333984886,-0.47276555086588257,0.8714823504230635,-1.0715626964564586,0.43667792791300625,0.5418299213543312,0.9024429274022354,-0.06735698819555991,1.3499721490871106,-1.0846333441124956,0
1.3043035983929292,0.8086361030374296,1.1312080987959008,-0.5675073968843867,1.2650265726395313,1.2733728042171895,1.1833399801726816,1.1059481857931714,0.7869492147844088,-0.7495234785827678,0
1.9490158425700361,1.4699867868080072,1.5184297054613154,-0.5929951180535938,1.9487640702174998,1.8284617505805891,1.8628629207808898,1.672736308082819,0.9570579748541505,-0.7683060944213618,0
-0.6850941836392865,0.4111090476555338,-1.0023409905699983,1.0764750694581182,-0.7102150870301551,-0.656071343981813,1.3074881696849827,-0.20554603883075567,-1.0818883259852157,1.2704977316097832,1
1.9565204295392935,1.605655690127201,1.4693744533025113,-0.4782981197461935,2.0120730977710153,1.8347632641091112,-0.3329557042347823,1.9390722884726994,0.5331027917792404,-0.6820075416878463,0
1.494647213340456,0.8284774629138806,1.333032989497551,-0.7601533104674844,1.4896070177504235,1.4401826810997929,1.4042713960353013,1.2877207172868859,0.819819769348611,-0.8862793684197849,0
-0.2082117935019344,0.7638411020781504,-0.5443516762670836,0.8514946953527126,-0.20974056394920557,-0.15723866262173647,-0.8417218434902164,0.21953659992277658,-0.7168512473536952,0.843030539500684,1
-0.6537113654042104,-0.26115623635200763,-0.6822622298356092,0.6146215544858458,-0.6282465566187613,-0.6223838482554511,-0.9329295890389216,-0.3614863132446338,-0.7524470706886388,0.4684877415981503,1
0.1881668455106573,-1.0003447987213385,0.8149289074410014,-1.3938913996626674,0.1387922930033066,0.2379876743334026,-0.046205188069958936,-0.3546901304265106,1.2069914011699103,-1.2653904294671439,0
0.9604570681651389,0.3807645483502811,1.0246411507029205,-0.6989912212475419,0.9771370999751235,0.9653109485445308,-0.4190892945432016,0.8969232993173248,0.5030832812229529,-0.8441292841804978,0
-0.31873389250372414,0.7518668950332137,-0.6272822529870796,0.9078470694075739,-0.3130342404838889,-0.2704514409617911,1.6058270840493785,0.24158192926315977,-0.986227524299411,0.9426778726820838,1
1.2545004303242215,0.7995826071687794,1.0835360560540417,-0.5251801068639178,1.2437014265162418,1.229299768508567,-0.5721617352654996,1.0510377335711107,0.7900961118104949,-0.7178392619082474,0
0.6684604115431264,0.4208733223418302,0.5807837467243085,-0.23073920895170263,0.6512622107786065,0.6964083172085759,-0.7048188695067934,0.5287122003652122,0.5740253177731187,-0.4787406810087097,0
1.5294412074706492,1.2686149486070988,1.1795268576205422,-0.3767234024516053,1.497603947546657,1.4704009861044143,-0.6451567288657523,1.5180808841519697,0.4952745201468698,-0.6015788877158594,0
-1.1790324532522234,0.47453162241166963,-1.5767665282151162,1.4659500661141884,-1.1280546688833581,-1.2042514650084801,-2.0608799589829676,-0.35458869486206146,-1.99386369304222,2.261693250285782,1
0.9665971847763494,-0.40200140374845467,1.5130845673175803,-1.8279202500577507,0.9751378675260652,0.9708914244288688,-0.20265923983442782,0.36059965821737944,1.4982531096044684,-1.477165693712617,0
0.9133828408125247,0.014636182797391241,1.1070416684547832,-1.0163267735238024,0.9044983209926688,0.9224282408273454,-0.4278343472113649,0.9481144475095656,0.3267171646223844,-1.0512930187217775,0
-0.0144570026592906,1.304672872379055,-0.5536869945950125,1.011992994722639,-0.02714400026853954,0.0379959506300843,-1.2271046838602861,0.5549163878480294,-0.8461027874611532,1.139495835009712,1
1.0702969319879052,0.4203094100084994,1.0907115293773317,-0.745401255553779,1.0644369169173398,1.0646946963521764,-0.3484771544655734,0.7865275933413244,0.9080950233546363,-0.8762162843762892,0
0.2011293139121018,0.6732428757274528,-0.05457915907698759,0.4427967071749081,0.19677003402599982,0.2506423735487655,-0.59066540414763,0.4969628686924811,-0.3180700150003432,0.2339545954235528,1
1.6461034230836493,1.4678506734209635,1.1944732392401736,-0.29459406633691126,1.6235555918373354,1.5711201242858825,-0.7131052434809632,1.5633887696061315,0.6222977398356557,-0.5335753169989303,0
-0.5452359719394908,0.44712823776287997,-0.8259112060243171,0.961238112869028,-0.5682695831470097,-0.506912533702815,-1.419382157769893,-0.18542798521491388,-0.7961392345996475,1.0414215739221082,1
-1.294330198507177,-0.1839447502198528,-1.5219241732826423,1.2793005056022584,-1.3073191784822602,-1.3374988669805674,-1.4331027261381981,-0.923473152150335,-1.3895427334243629,1.7374649116825858,1
1.4571242784941694,1.1024278632662203,1.1436435888724155,-0.4259004054545987,1.4529544228510198,1.4075006093505844,-0.6472972498514659,1.3113552038036473,0.7123317987633224,-0.641008213394154,0
1.305668068750976,0.5903744503834757,1.3017897331907444,-0.8676147673750699,1.318339437947755,1.2745777536398974,-0.3307601445999204,1.0875883486277902,0.8213663222672787,-0.9576788061688739,0
0.8240100323604601,0.10589641729965216,0.968425072135408,-0.8033757085913007,0.8185313256831582,0.8405246313530375,-0.5016598801322409,0.4227120355153618,1.0847475383697627,-0.9153944638168899,0
-0.9573060200696205,-0.9945337204180491,-0.77200611636607,0.3984204723642681,-0.9741137703058622,-0.9538333632875948,-0.5572928563598931,-1.15369807159615,-0.08486393743942136,0.1776358172686319,1
-0.9238764962974743,-0.6432114508467743,-0.7683978968010301,0.5419692796716936,-0.8468293043824783,-0.916710675961673,1.190579570099945,-0.3598633442134399,-1.388226845896822,0.36595493801760237,1
-2.090498652427477,-1.996432358498685,-1.9167442582730245,1.0494862392899433,-2.08435419034962,-2.3246990862814143,1.400897742526535,-2.3265298796174494,-1.2391225030731157,1.2147578818751852,1
-1.0391742415524279,-0.7542324358085367,-0.8996083055294316,0.6142398571962681,-1.0234281707159691,-1.0454331986545553,-1.2907524301270714,-0.9452479866521865,-0.6898266748993266,0.46793531354367607,1
0.5115463203677458,0.10940410421537865,0.5976281231978309,-0.40952821159058267,0.548634945060276,0.5489370777667636,-0.23952150667406108,0.44103806082592517,0.41025087423399853,-0.6279852568154571,0
-0.39446199737532084,0.6860516164520694,-0.7600261924784252,0.9831669147903251,-0.35568453273046785,-0.34883040134298376,-1.5020403135452531,0.3586723824928361,-1.3240568408712983,1.0832741253784381,1
-0.3971909380914144,0.46728493949264005,-0.5853040794298685,0.7892111076658861,-0.3150334729329473,-0.35166738340474846,-0.019994823198042314,0.19911423961358735,-1.0866638820876795,0.7379583176430976,1
-0.2818931928364609,1.6275283655234374,-0.8954302249060263,1.30405598030838,-0.22440160190896707,-0.23256042723135265,-0.9817370627566541,0.8176683116273569,-1.7561825982572183,1.8011057595175421,1
-0.6332443100335086,0.8590233772751025,-1.0854594587775408,1.2465208875388305,-0.5855962643721824,-0.6004823265293224,-1.6427816261572623,0.3798724154628066,-1.8497513306044107,1.655628609151522,1
-0.49952621494492344,0.3564222803939762,-0.7409325965738482,0.871390525960294,-0.478970533755735,-0.45869570858737646,0.2855804496614007,-0.020392321855386464,-0.9624073698033188,0.8776970999553961,1
1.210155143687701,0.4670948391669134,1.2274806759266887,-0.8629449106095052,1.1843908638608431,1.1899039437480983,-0.20538095356827998,0.8077614381661107,1.1402754777112551,-0.9546438060262888,0
-0.5152176240624615,0.06166701624000672,-0.6017966425055399,0.6653003185995214,-0.5236200584513724,-0.4752187635981511,-1.330000741731982,-0.2757394494298901,-0.575676167400435,0.5431862303932402,1
